Investor_ID,Gender,Age,Age_Group,Income_Bracket,Occupation,City_Type,Investment_Type,Investment_Source,Investment_Duration,Invest_Monitor,Risk_Profile,Investment_Mode,Risk_Tolerance_Score,Panic_Withdrawal,Invested_Amount,Current_Value,Investment_Start_Year,Market_Phase,Investment_Objective
INV0700,Male,48,Gen X,Medium,Self-Employed,Metro,Gold,Internet,<1,Weekly,Moderate,SIP,7,No,450000,350770,2019,Bear,Wealth
INV0701,Male,54,Gen X,Medium,Salaried,Non-Metro,Equity,Internet,1–3,Monthly,High,SIP,8,No,175000,164135,2022,Volatile,Wealth
INV0702,Male,49,Gen X,Medium,Self-Employed,Metro,Bonds,Newspaper,3–5,Daily,Moderate,SIP,7,No,480000,743382,2019,Bull,Safety
INV0703,Male,59,Boomer,High,Salaried,Non-Metro,MF,Consultant,3–5,Weekly,High,Lump_Sum,8,No,220000,246407,2022,Volatile,Tax
INV0704,Male,59,Boomer,Low,Salaried,Metro,Equity,Newspaper,3–5,Monthly,High,SIP,8,No,430000,579058,2016,Bull,Wealth
INV0705,Female,55,Gen X,Low,Salaried,Non-Metro,Bonds,Internet,3–5,Weekly,Low,Lump_Sum,1,Yes,175000,146446,2024,Bear,Wealth
INV0706,Female,40,Millennial,Medium,Salaried,Metro,Gold,Newspaper,>5,Monthly,Moderate,Lump_Sum,5,No,310000,426585,2017,Bull,Tax
INV0707,Male,32,Millennial,Medium,Salaried,Non-Metro,MF,Internet,>5,Weekly,Moderate,SIP,4,No,595000,666177,2019,Volatile,Tax
INV0708,Female,51,Gen X,High,Self-Employed,Non-Metro,MF,Consultant,<1,Daily,High,SIP,8,No,905000,846119,2019,Volatile,Wealth
INV0709,Male,27,Millennial,Medium,Salaried,Metro,Equity,Internet,3–5,Monthly,High,SIP,9,No,175000,172041,2015,Bear,Safety
INV0710,Male,42,Gen X,High,Self-Employed,Non-Metro,FD,Consultant,1–3,Monthly,Low,SIP,1,No,240000,209070,2019,Bear,Wealth
INV0711,Female,53,Gen X,Low,Salaried,Metro,PPF,Internet,3–5,Daily,Low,SIP,1,Yes,385000,417345,2021,Volatile,Tax
INV0712,Female,37,Millennial,Medium,Self-Employed,Metro,Bonds,Internet,1–3,Monthly,Moderate,Lump_Sum,4,No,745000,648328,2024,Bear,Wealth
INV0713,Female,29,Millennial,Medium,Salaried,Metro,PPF,Internet,3–5,Weekly,Low,Lump_Sum,3,Yes,675000,607678,2017,Bear,Tax
INV0714,Female,23,Gen Z,Low,Salaried,Non-Metro,MF,Internet,1–3,Weekly,High,SIP,9,No,560000,456497,2022,Bear,Wealth
INV0715,Male,53,Gen X,Medium,Self-Employed,Metro,Gold,Newspaper,3–5,Monthly,Moderate,Lump_Sum,4,No,830000,829091,2016,Volatile,Tax
INV0716,Male,23,Gen Z,High,Salaried,Non-Metro,Equity,Newspaper,1–3,Weekly,High,SIP,9,No,555000,642643,2017,Volatile,Wealth
INV0717,Female,32,Millennial,Medium,Salaried,Non-Metro,FD,Newspaper,3–5,Weekly,Low,Lump_Sum,1,No,410000,512800,2015,Bull,Wealth
INV0718,Male,37,Millennial,Low,Salaried,Non-Metro,Bonds,Consultant,>5,Daily,Low,Lump_Sum,3,Yes,65000,95636,2021,Bull,Tax
INV0719,Male,31,Millennial,Medium,Self-Employed,Metro,Bonds,Consultant,3–5,Weekly,Moderate,SIP,5,No,175000,215623,2022,Bull,Tax
INV0720,Female,52,Gen X,Low,Salaried,Non-Metro,Equity,TV,3–5,Weekly,High,Lump_Sum,8,No,550000,651990,2022,Volatile,Safety
INV0721,Female,28,Millennial,Low,Self-Employed,Metro,Bonds,Internet,3–5,Weekly,Moderate,SIP,6,No,765000,906240,2016,Bull,Safety
INV0722,Male,53,Gen X,Low,Salaried,Non-Metro,PPF,Internet,1–3,Weekly,Low,SIP,1,Yes,770000,831306,2020,Volatile,Safety
INV0723,Male,39,Millennial,High,Self-Employed,Metro,Bonds,Internet,1–3,Monthly,Moderate,SIP,4,No,590000,855280,2016,Bull,Wealth
INV0724,Male,22,Gen Z,Medium,Salaried,Metro,FD,TV,1–3,Monthly,Low,Lump_Sum,2,Yes,750000,769083,2017,Volatile,Wealth
INV0725,Female,29,Millennial,High,Self-Employed,Non-Metro,Gold,Internet,3–5,Daily,Moderate,Lump_Sum,6,No,925000,889238,2019,Volatile,Tax
INV0726,Female,45,Gen X,Medium,Salaried,Metro,Bonds,Internet,1–3,Weekly,Low,Lump_Sum,3,Yes,55000,69075,2022,Bull,Wealth
INV0727,Female,28,Millennial,Medium,Salaried,Metro,Gold,Internet,1–3,Monthly,Moderate,SIP,6,No,410000,391627,2018,Bear,Safety
INV0728,Female,59,Boomer,Medium,Self-Employed,Non-Metro,MF,Newspaper,<1,Daily,Moderate,SIP,4,No,770000,597197,2017,Bear,Safety
INV0729,Female,59,Boomer,Medium,Self-Employed,Metro,Equity,Consultant,1–3,Monthly,High,SIP,10,No,835000,979660,2018,Bull,Wealth
INV0730,Female,22,Gen Z,Low,Self-Employed,Metro,Gold,TV,1–3,Monthly,Moderate,SIP,7,No,550000,557256,2018,Volatile,Wealth
INV0731,Female,52,Gen X,Medium,Salaried,Metro,Bonds,Internet,3–5,Monthly,Low,Lump_Sum,3,Yes,370000,409075,2022,Volatile,Tax
INV0732,Female,49,Gen X,Low,Self-Employed,Non-Metro,MF,TV,>5,Monthly,Moderate,Lump_Sum,7,No,525000,417244,2018,Bear,Tax
INV0733,Male,22,Gen Z,Medium,Salaried,Metro,PPF,Internet,3–5,Daily,Low,Lump_Sum,2,Yes,660000,672862,2019,Volatile,Safety
INV0734,Female,38,Millennial,Medium,Self-Employed,Non-Metro,MF,TV,1–3,Weekly,High,Lump_Sum,8,No,95000,122052,2023,Bull,Tax
INV0735,Male,31,Millennial,High,Salaried,Metro,PPF,TV,<1,Daily,Low,Lump_Sum,1,Yes,835000,936232,2018,Volatile,Wealth
INV0736,Female,65,Boomer,High,Salaried,Non-Metro,Gold,Newspaper,3–5,Weekly,Moderate,SIP,6,No,295000,446194,2015,Bull,Tax
INV0737,Male,39,Millennial,Low,Salaried,Non-Metro,MF,Consultant,>5,Monthly,Moderate,Lump_Sum,7,No,765000,640818,2019,Bear,Wealth
INV0738,Male,58,Boomer,Medium,Salaried,Metro,FD,Consultant,3–5,Daily,Low,SIP,2,Yes,865000,1113484,2015,Bull,Wealth
INV0739,Female,37,Millennial,High,Salaried,Non-Metro,PPF,Internet,3–5,Daily,Low,SIP,3,Yes,335000,321204,2020,Bear,Wealth
INV0740,Male,34,Millennial,High,Salaried,Metro,Gold,Internet,3–5,Weekly,Moderate,SIP,6,No,795000,1027808,2017,Bull,Tax
INV0741,Female,35,Millennial,Medium,Self-Employed,Non-Metro,Equity,Internet,1–3,Weekly,High,Lump_Sum,9,No,325000,281749,2018,Bear,Wealth
INV0742,Male,29,Millennial,Medium,Salaried,Metro,MF,Internet,<1,Weekly,High,SIP,10,No,585000,782582,2015,Bull,Wealth
INV0743,Male,28,Millennial,High,Salaried,Metro,PPF,Internet,1–3,Monthly,Low,Lump_Sum,1,Yes,360000,292731,2021,Bear,Wealth
INV0744,Female,43,Gen X,Medium,Salaried,Non-Metro,Equity,Internet,1–3,Monthly,High,SIP,9,No,255000,345806,2024,Bull,Safety
INV0745,Male,60,Boomer,High,Salaried,Metro,FD,Newspaper,3–5,Monthly,Low,SIP,1,Yes,50000,45732,2017,Bear,Wealth
INV0746,Female,33,Millennial,Medium,Salaried,Non-Metro,MF,Internet,>5,Weekly,Moderate,Lump_Sum,4,No,490000,563478,2022,Bull,Tax
INV0747,Male,47,Gen X,High,Self-Employed,Non-Metro,PPF,Internet,3–5,Daily,Low,SIP,2,No,980000,1138569,2019,Volatile,Tax
INV0748,Male,56,Boomer,Medium,Self-Employed,Non-Metro,Equity,Consultant,1–3,Weekly,High,SIP,10,No,815000,917286,2015,Volatile,Safety
INV0749,Male,63,Boomer,Low,Salaried,Metro,Bonds,Consultant,1–3,Weekly,Moderate,Lump_Sum,6,No,665000,605447,2021,Volatile,Safety
INV0750,Male,48,Gen X,Low,Self-Employed,Non-Metro,PPF,Newspaper,<1,Monthly,Low,Lump_Sum,2,No,455000,529788,2015,Bull,Tax
INV0751,Female,65,Boomer,Low,Self-Employed,Non-Metro,PPF,Consultant,3–5,Daily,Low,SIP,1,No,525000,595508,2022,Volatile,Tax
INV0752,Female,56,Boomer,Low,Salaried,Metro,FD,Newspaper,>5,Monthly,Low,SIP,2,Yes,980000,1138428,2023,Volatile,Wealth
INV0753,Female,51,Gen X,Low,Self-Employed,Metro,Equity,Consultant,1–3,Weekly,High,SIP,10,No,390000,371911,2015,Volatile,Wealth
INV0754,Female,23,Gen Z,Medium,Salaried,Metro,Bonds,Internet,1–3,Daily,Low,Lump_Sum,1,Yes,680000,699944,2017,Volatile,Wealth
INV0755,Male,51,Gen X,High,Self-Employed,Non-Metro,FD,Newspaper,<1,Monthly,Low,SIP,1,No,705000,701521,2016,Bear,Wealth
INV0756,Female,62,Boomer,Medium,Salaried,Non-Metro,PPF,Consultant,3–5,Monthly,Low,Lump_Sum,2,No,740000,855642,2024,Volatile,Wealth
INV0757,Female,25,Gen Z,Medium,Salaried,Non-Metro,PPF,Internet,<1,Weekly,Low,SIP,3,Yes,55000,46848,2019,Bear,Wealth
INV0758,Male,48,Gen X,Low,Salaried,Non-Metro,FD,TV,3–5,Daily,Low,SIP,2,Yes,800000,684152,2024,Bear,Tax
INV0759,Female,56,Boomer,Medium,Salaried,Metro,Equity,Consultant,1–3,Weekly,High,Lump_Sum,8,No,545000,532305,2017,Volatile,Wealth
INV0760,Male,58,Boomer,Medium,Salaried,Metro,Equity,Consultant,1–3,Monthly,High,SIP,9,No,845000,1176635,2015,Bull,Tax
INV0761,Female,58,Boomer,Medium,Self-Employed,Non-Metro,MF,Consultant,3–5,Weekly,High,SIP,8,No,555000,671079,2016,Bull,Safety
INV0762,Female,58,Boomer,Low,Salaried,Non-Metro,Gold,Newspaper,3–5,Weekly,Moderate,SIP,7,No,455000,428894,2024,Bear,Tax
INV0763,Female,64,Boomer,Medium,Salaried,Metro,Equity,Consultant,1–3,Monthly,High,Lump_Sum,8,No,50000,44158,2021,Bear,Wealth
INV0764,Male,51,Gen X,Medium,Salaried,Metro,Bonds,Newspaper,<1,Daily,Moderate,SIP,7,No,690000,827774,2024,Volatile,Tax
INV0765,Male,48,Gen X,Medium,Salaried,Metro,PPF,Newspaper,3–5,Monthly,Low,SIP,2,Yes,255000,338865,2023,Bull,Tax
INV0766,Male,37,Millennial,Medium,Self-Employed,Metro,FD,Internet,1–3,Daily,Low,SIP,2,Yes,640000,864068,2018,Bull,Wealth
INV0767,Female,60,Boomer,High,Self-Employed,Metro,FD,Newspaper,3–5,Weekly,Low,Lump_Sum,2,Yes,140000,132406,2022,Bear,Safety
INV0768,Male,56,Boomer,Medium,Salaried,Non-Metro,Equity,Newspaper,1–3,Weekly,High,Lump_Sum,8,No,560000,520327,2015,Bear,Tax
INV0769,Female,63,Boomer,Medium,Salaried,Metro,MF,Consultant,1–3,Weekly,High,SIP,10,No,360000,539199,2020,Bull,Wealth
INV0770,Female,28,Millennial,Medium,Salaried,Non-Metro,Bonds,Internet,3–5,Weekly,Moderate,SIP,4,No,380000,406778,2022,Volatile,Tax
INV0771,Male,30,Millennial,Medium,Salaried,Non-Metro,Bonds,Internet,1–3,Monthly,Moderate,Lump_Sum,5,No,610000,672210,2022,Volatile,Wealth
INV0772,Male,30,Millennial,Medium,Self-Employed,Metro,Gold,Internet,3–5,Weekly,Moderate,SIP,4,No,710000,725444,2023,Volatile,Tax
INV0773,Female,32,Millennial,Medium,Salaried,Metro,Bonds,Internet,>5,Weekly,Moderate,Lump_Sum,7,No,65000,59617,2022,Bear,Wealth
INV0774,Female,36,Millennial,Low,Salaried,Non-Metro,Bonds,Consultant,1–3,Monthly,Low,SIP,2,Yes,720000,841997,2015,Volatile,Tax
INV0775,Male,45,Gen X,Medium,Salaried,Metro,Gold,Consultant,>5,Weekly,Moderate,Lump_Sum,5,No,620000,857677,2016,Bull,Wealth
INV0776,Male,38,Millennial,Medium,Self-Employed,Metro,Equity,Consultant,1–3,Weekly,High,Lump_Sum,8,No,130000,152339,2018,Volatile,Wealth
INV0777,Male,41,Gen X,Low,Salaried,Non-Metro,Equity,Newspaper,<1,Monthly,High,Lump_Sum,8,No,660000,764414,2016,Bull,Wealth
INV0778,Male,34,Millennial,Medium,Salaried,Metro,Equity,Internet,3–5,Weekly,High,Lump_Sum,10,No,860000,932518,2018,Volatile,Wealth
INV0779,Female,22,Gen Z,High,Salaried,Metro,Equity,Internet,3–5,Weekly,High,SIP,9,No,485000,600257,2023,Bull,Tax
INV0780,Female,41,Gen X,Low,Self-Employed,Metro,Gold,Consultant,1–3,Daily,Moderate,SIP,6,No,435000,403841,2021,Volatile,Safety
INV0781,Male,43,Gen X,Low,Salaried,Metro,Equity,TV,1–3,Monthly,High,Lump_Sum,9,No,780000,1120036,2024,Bull,Wealth
INV0782,Female,34,Millennial,High,Self-Employed,Non-Metro,MF,Internet,3–5,Monthly,High,Lump_Sum,9,No,385000,514356,2019,Bull,Safety
INV0783,Female,41,Gen X,Low,Salaried,Metro,Equity,TV,3–5,Daily,High,SIP,8,No,570000,727779,2021,Bull,Safety
INV0784,Female,51,Gen X,Low,Self-Employed,Metro,Bonds,TV,1–3,Weekly,Moderate,SIP,5,No,995000,955036,2023,Volatile,Wealth
INV0785,Female,54,Gen X,High,Salaried,Metro,MF,TV,>5,Monthly,High,SIP,8,No,950000,993806,2021,Volatile,Wealth
INV0786,Female,60,Boomer,Low,Salaried,Metro,MF,Newspaper,<1,Monthly,High,SIP,8,No,575000,659693,2020,Volatile,Safety
INV0787,Female,59,Boomer,Medium,Salaried,Metro,MF,Consultant,3–5,Weekly,High,SIP,9,No,135000,207273,2015,Bull,Tax
INV0788,Female,42,Gen X,High,Salaried,Non-Metro,Bonds,Internet,1–3,Daily,Moderate,SIP,6,No,820000,768268,2019,Bear,Wealth
INV0789,Female,29,Millennial,Medium,Self-Employed,Non-Metro,Bonds,TV,3–5,Monthly,Low,SIP,1,No,675000,664735,2020,Volatile,Wealth
INV0790,Male,26,Millennial,Medium,Self-Employed,Non-Metro,MF,Internet,>5,Monthly,High,SIP,9,No,925000,1216812,2018,Bull,Wealth
INV0791,Male,50,Gen X,Medium,Salaried,Non-Metro,Equity,TV,>5,Weekly,High,Lump_Sum,8,No,785000,646410,2015,Bear,Tax
INV0792,Male,46,Gen X,Low,Salaried,Metro,Equity,Internet,1–3,Monthly,High,SIP,10,No,965000,932972,2024,Bear,Wealth
INV0793,Male,31,Millennial,Medium,Salaried,Metro,FD,Newspaper,>5,Weekly,Low,SIP,1,Yes,315000,302560,2018,Volatile,Wealth
INV0794,Male,39,Millennial,High,Salaried,Metro,Equity,Internet,<1,Monthly,High,Lump_Sum,8,No,110000,94787,2018,Bear,Wealth
INV0795,Female,35,Millennial,Medium,Salaried,Non-Metro,MF,Internet,3–5,Daily,High,SIP,10,No,820000,826164,2022,Volatile,Safety
INV0796,Male,48,Gen X,Low,Salaried,Metro,Gold,Newspaper,1–3,Daily,Moderate,SIP,5,No,175000,146767,2021,Bear,Safety
INV0797,Female,26,Millennial,High,Self-Employed,Metro,Bonds,Consultant,>5,Monthly,Moderate,SIP,7,No,230000,350452,2020,Bull,Wealth
INV0798,Male,22,Gen Z,Medium,Salaried,Metro,MF,Internet,3–5,Weekly,High,Lump_Sum,10,No,585000,693932,2021,Bull,Safety
INV0799,Male,31,Millennial,Medium,Self-Employed,Non-Metro,Bonds,Internet,1–3,Monthly,Moderate,SIP,4,No,85000,80394,2024,Bear,Wealth
INV0800,Male,52,Gen X,Medium,Salaried,Metro,MF,Newspaper,<1,Weekly,High,SIP,10,No,585000,932546,2018,Bull,Wealth
INV0801,Female,52,Gen X,High,Self-Employed,Metro,MF,Internet,1–3,Monthly,High,SIP,10,No,460000,656966,2019,Bull,Wealth
INV0802,Male,61,Boomer,Medium,Self-Employed,Non-Metro,Gold,Consultant,>5,Daily,Moderate,SIP,4,No,170000,189580,2016,Volatile,Wealth
INV0803,Male,61,Boomer,Low,Salaried,Non-Metro,Equity,Consultant,3–5,Monthly,High,SIP,8,No,590000,497778,2017,Bear,Wealth
INV0804,Female,24,Gen Z,Medium,Self-Employed,Non-Metro,FD,Internet,1–3,Monthly,Low,SIP,1,Yes,850000,1304548,2020,Bull,Safety
INV0805,Female,47,Gen X,High,Salaried,Metro,Bonds,Newspaper,3–5,Monthly,Low,SIP,2,Yes,485000,461597,2017,Bear,Wealth
INV0806,Female,57,Boomer,Medium,Self-Employed,Metro,PPF,Newspaper,<1,Weekly,Low,SIP,2,Yes,200000,275046,2022,Bull,Wealth
INV0807,Female,44,Gen X,Medium,Salaried,Non-Metro,Gold,Internet,>5,Daily,Moderate,SIP,7,No,985000,1450213,2015,Bull,Tax
INV0808,Male,31,Millennial,High,Salaried,Metro,Equity,Newspaper,3–5,Monthly,High,SIP,9,No,965000,1134864,2024,Bull,Safety
INV0809,Female,61,Boomer,High,Salaried,Non-Metro,Bonds,TV,>5,Monthly,Moderate,Lump_Sum,5,No,220000,204685,2022,Bear,Wealth
INV0810,Female,26,Millennial,Medium,Self-Employed,Metro,MF,Consultant,1–3,Daily,High,SIP,10,No,550000,821236,2017,Bull,Tax
INV0811,Male,47,Gen X,Low,Salaried,Metro,PPF,TV,3–5,Monthly,Low,SIP,3,Yes,910000,1126338,2022,Bull,Wealth
INV0812,Male,62,Boomer,Medium,Salaried,Non-Metro,Gold,Newspaper,>5,Weekly,Moderate,SIP,4,No,245000,188062,2024,Bear,Safety
INV0813,Female,43,Gen X,High,Salaried,Non-Metro,Bonds,TV,3–5,Monthly,Low,SIP,2,No,335000,295037,2022,Bear,Wealth
INV0814,Female,60,Boomer,Low,Self-Employed,Metro,Bonds,Newspaper,<1,Monthly,Moderate,SIP,7,No,865000,758566,2019,Bear,Wealth
INV0815,Female,38,Millennial,Low,Salaried,Non-Metro,Equity,Internet,1–3,Monthly,High,SIP,8,No,825000,949759,2022,Volatile,Wealth
INV0816,Female,55,Gen X,Low,Salaried,Non-Metro,Equity,Consultant,1–3,Monthly,High,Lump_Sum,10,No,550000,511264,2024,Bear,Wealth
INV0817,Female,63,Boomer,High,Salaried,Metro,Gold,TV,1–3,Daily,Moderate,Lump_Sum,7,No,420000,655340,2020,Bull,Safety
INV0818,Female,51,Gen X,Medium,Self-Employed,Metro,Bonds,Internet,1–3,Monthly,Moderate,Lump_Sum,5,No,315000,434460,2019,Bull,Safety
INV0819,Female,63,Boomer,Medium,Self-Employed,Non-Metro,MF,Consultant,3–5,Monthly,High,SIP,8,No,440000,341142,2018,Bear,Tax
INV0820,Female,62,Boomer,Medium,Salaried,Metro,Gold,Consultant,1–3,Weekly,Moderate,SIP,5,No,265000,334265,2020,Bull,Wealth
INV0821,Female,59,Boomer,High,Self-Employed,Metro,Equity,Newspaper,<1,Daily,High,Lump_Sum,9,No,565000,652949,2024,Volatile,Wealth
INV0822,Female,43,Gen X,Medium,Self-Employed,Metro,Equity,TV,>5,Weekly,High,SIP,10,No,750000,883129,2015,Bull,Safety
INV0823,Female,23,Gen Z,Low,Self-Employed,Metro,Equity,TV,<1,Daily,High,SIP,8,No,665000,765667,2015,Volatile,Wealth
INV0824,Male,57,Boomer,Medium,Self-Employed,Metro,Gold,Newspaper,3–5,Weekly,Moderate,SIP,7,No,520000,437386,2019,Bear,Safety
INV0825,Female,37,Millennial,Medium,Salaried,Non-Metro,Gold,Internet,<1,Monthly,Moderate,SIP,4,No,655000,694698,2023,Volatile,Wealth
INV0826,Male,60,Boomer,Medium,Self-Employed,Non-Metro,Bonds,Newspaper,>5,Weekly,Moderate,SIP,4,No,805000,691532,2022,Bear,Safety
INV0827,Male,32,Millennial,Medium,Salaried,Metro,FD,Internet,<1,Monthly,Low,Lump_Sum,3,Yes,815000,853503,2015,Volatile,Tax
INV0828,Female,30,Millennial,Low,Salaried,Metro,MF,Consultant,>5,Monthly,Moderate,SIP,6,No,920000,989976,2017,Volatile,Safety
INV0829,Male,61,Boomer,Medium,Salaried,Metro,Equity,TV,1–3,Daily,High,SIP,10,No,280000,312128,2024,Bull,Safety
INV0830,Female,29,Millennial,Low,Self-Employed,Metro,Bonds,Newspaper,1–3,Monthly,Moderate,SIP,7,No,445000,568522,2017,Bull,Tax
INV0831,Female,38,Millennial,Low,Salaried,Metro,PPF,Internet,<1,Weekly,Low,SIP,2,No,125000,138101,2015,Volatile,Wealth
INV0832,Male,22,Gen Z,Low,Salaried,Metro,Equity,Newspaper,1–3,Monthly,High,SIP,10,No,735000,888752,2022,Bull,Wealth
INV0833,Male,65,Boomer,Medium,Salaried,Non-Metro,Bonds,Newspaper,>5,Daily,Low,SIP,3,Yes,445000,697544,2023,Bull,Wealth
INV0834,Male,65,Boomer,Medium,Salaried,Metro,Bonds,Consultant,>5,Monthly,Low,Lump_Sum,3,Yes,195000,178849,2021,Bear,Wealth
INV0835,Female,37,Millennial,Low,Self-Employed,Metro,PPF,Consultant,>5,Weekly,Low,SIP,1,No,715000,819015,2024,Bull,Tax
INV0836,Female,55,Gen X,High,Salaried,Metro,MF,Internet,3–5,Weekly,High,SIP,8,No,675000,750544,2021,Bull,Wealth
INV0837,Female,57,Boomer,Medium,Salaried,Non-Metro,Bonds,Newspaper,1–3,Daily,Low,Lump_Sum,1,No,270000,294915,2024,Volatile,Tax
INV0838,Male,56,Boomer,Low,Salaried,Metro,Bonds,TV,3–5,Weekly,Low,Lump_Sum,1,Yes,940000,858611,2020,Volatile,Wealth
INV0839,Male,51,Gen X,High,Self-Employed,Metro,Equity,Internet,<1,Monthly,High,Lump_Sum,8,No,195000,229572,2018,Volatile,Wealth
INV0840,Female,37,Millennial,High,Self-Employed,Non-Metro,MF,Internet,3–5,Monthly,Moderate,SIP,7,No,920000,821224,2019,Bear,Safety
INV0841,Female,62,Boomer,Low,Self-Employed,Non-Metro,PPF,Consultant,1–3,Monthly,Low,Lump_Sum,1,Yes,815000,613375,2022,Bear,Tax
INV0842,Female,24,Gen Z,Low,Self-Employed,Metro,PPF,Internet,3–5,Daily,Low,SIP,3,No,735000,603883,2021,Bear,Safety
INV0843,Male,38,Millennial,High,Salaried,Non-Metro,Bonds,Internet,1–3,Weekly,Low,Lump_Sum,2,Yes,190000,230721,2022,Bull,Safety
INV0844,Male,33,Millennial,High,Self-Employed,Metro,MF,Consultant,3–5,Monthly,High,SIP,8,No,315000,460673,2023,Bull,Wealth
INV0845,Male,22,Gen Z,Medium,Self-Employed,Non-Metro,Gold,Internet,1–3,Monthly,Moderate,SIP,4,No,335000,399313,2023,Bull,Wealth
INV0846,Female,64,Boomer,Low,Salaried,Non-Metro,Gold,Newspaper,3–5,Weekly,Moderate,SIP,5,No,130000,132987,2016,Volatile,Tax
INV0847,Male,61,Boomer,Medium,Salaried,Metro,MF,TV,3–5,Monthly,Moderate,SIP,4,No,335000,496164,2024,Bull,Wealth
INV0848,Male,56,Boomer,Low,Self-Employed,Metro,Bonds,Newspaper,1–3,Monthly,Moderate,Lump_Sum,7,No,675000,731553,2018,Volatile,Wealth
INV0849,Female,62,Boomer,Medium,Self-Employed,Metro,MF,Internet,3–5,Monthly,Moderate,SIP,4,No,255000,214714,2021,Bear,Wealth
INV0850,Male,41,Gen X,Low,Salaried,Non-Metro,MF,Internet,1–3,Monthly,Moderate,Lump_Sum,7,No,635000,592685,2021,Bear,Wealth
INV0851,Female,46,Gen X,Medium,Salaried,Metro,MF,Internet,3–5,Monthly,Moderate,Lump_Sum,4,No,640000,567712,2024,Bear,Safety
INV0852,Female,48,Gen X,Medium,Salaried,Metro,Equity,Consultant,>5,Monthly,High,SIP,9,No,115000,91983,2024,Bear,Wealth
INV0853,Female,32,Millennial,High,Salaried,Non-Metro,Bonds,Internet,1–3,Monthly,Moderate,SIP,4,No,870000,1131816,2024,Bull,Safety
INV0854,Male,34,Millennial,Medium,Salaried,Non-Metro,Equity,Internet,3–5,Monthly,High,Lump_Sum,8,No,170000,193135,2015,Volatile,Wealth
INV0855,Male,22,Gen Z,Medium,Salaried,Non-Metro,FD,Internet,<1,Monthly,Low,SIP,3,Yes,480000,444432,2022,Bear,Wealth
INV0856,Male,28,Millennial,High,Salaried,Metro,Equity,Internet,3–5,Monthly,High,SIP,10,No,365000,435385,2019,Volatile,Tax
INV0857,Female,31,Millennial,Low,Salaried,Non-Metro,Equity,Internet,3–5,Monthly,High,SIP,8,No,780000,744549,2022,Volatile,Safety
INV0858,Female,53,Gen X,High,Self-Employed,Non-Metro,FD,Consultant,3–5,Monthly,Low,Lump_Sum,3,Yes,460000,454344,2018,Volatile,Safety
INV0859,Female,27,Millennial,Medium,Self-Employed,Metro,MF,TV,1–3,Weekly,Moderate,SIP,7,No,675000,850016,2023,Bull,Wealth
INV0860,Male,63,Boomer,Medium,Salaried,Non-Metro,Gold,Consultant,3–5,Monthly,Moderate,Lump_Sum,5,No,90000,84527,2020,Volatile,Safety
INV0861,Male,61,Boomer,Medium,Salaried,Metro,Bonds,TV,3–5,Monthly,Moderate,SIP,7,No,705000,679201,2020,Bear,Safety
INV0862,Female,48,Gen X,Low,Salaried,Metro,Equity,Internet,1–3,Monthly,High,SIP,8,No,195000,176845,2020,Volatile,Wealth
INV0863,Male,28,Millennial,Low,Salaried,Metro,FD,TV,<1,Monthly,Low,SIP,2,No,245000,340887,2024,Bull,Safety
INV0864,Female,51,Gen X,High,Salaried,Metro,Gold,Internet,1–3,Monthly,Moderate,Lump_Sum,4,No,600000,897477,2016,Bull,Wealth
INV0865,Male,25,Gen Z,Medium,Salaried,Metro,Equity,TV,1–3,Monthly,High,SIP,8,No,285000,249915,2015,Bear,Wealth
INV0866,Female,34,Millennial,Low,Salaried,Non-Metro,FD,Consultant,1–3,Monthly,Low,SIP,2,Yes,815000,695252,2024,Bear,Tax
INV0867,Female,35,Millennial,Low,Salaried,Metro,Bonds,Internet,<1,Daily,Moderate,Lump_Sum,5,No,125000,135744,2020,Volatile,Safety
INV0868,Female,27,Millennial,Low,Self-Employed,Metro,Gold,Internet,3–5,Daily,Moderate,Lump_Sum,6,No,455000,471032,2019,Volatile,Tax
INV0869,Female,52,Gen X,Medium,Self-Employed,Metro,Gold,Internet,3–5,Weekly,Moderate,SIP,4,No,565000,489236,2022,Bear,Safety
INV0870,Male,50,Gen X,Low,Self-Employed,Metro,PPF,Consultant,>5,Daily,Low,SIP,3,Yes,270000,255234,2021,Volatile,Safety
INV0871,Male,35,Millennial,Low,Salaried,Metro,Equity,Internet,>5,Weekly,High,SIP,8,No,670000,940286,2018,Bull,Wealth
INV0872,Male,49,Gen X,Medium,Self-Employed,Metro,PPF,Consultant,3–5,Daily,Low,Lump_Sum,2,Yes,580000,780246,2022,Bull,Safety
INV0873,Male,62,Boomer,Medium,Salaried,Non-Metro,Equity,Newspaper,3–5,Monthly,High,SIP,10,No,770000,764307,2017,Bear,Wealth
INV0874,Female,50,Gen X,Medium,Salaried,Metro,Gold,Internet,>5,Monthly,Moderate,Lump_Sum,6,No,785000,744536,2023,Bear,Tax
INV0875,Female,30,Millennial,High,Salaried,Non-Metro,Equity,Consultant,1–3,Weekly,High,Lump_Sum,10,No,700000,679127,2015,Bear,Wealth
INV0876,Female,31,Millennial,Low,Salaried,Non-Metro,MF,TV,3–5,Monthly,Moderate,SIP,5,No,230000,232100,2019,Volatile,Safety
INV0877,Male,52,Gen X,Low,Salaried,Metro,Equity,Newspaper,1–3,Monthly,High,SIP,9,No,305000,349908,2024,Volatile,Tax
